timestamp_ns,cpu_usage_usec,memory_current_bytes,memory_peak_bytes,pids_current,load1,load5,load15
1786790759505645692,21634895190,17176788992,17764347904,471,15.97,15.64,9.85
1786790760566104437,21646412005,17127555072,17764347904,471,15.97,15.64,9.85
1786790761611965883,21657862201,17178460160,17764347904,471,15.81,15.62,9.87
1786790762653120321,21668953513,17168498688,17764347904,471,15.81,15.62,9.87
1786790763742637647,21681200130,17211019264,17764347904,471,15.81,15.62,9.87
1786790764788529896,21692940777,17131110400,17764347904,471,15.81,15.62,9.87
1786790765835475511,21703404731,17129029632,17764347904,471,15.81,15.62,9.87
1786790766886451811,21715025610,17113116672,17764347904,471,15.19,15.49,9.86
1786790767925569830,21726522234,17187053568,17764347904,471,15.19,15.49,9.86
1786790768979392004,21738104719,17194143744,17764347904,471,15.19,15.49,9.86
1786790770021003135,21749866106,17172226048,17764347904,471,15.19,15.49,9.86
1786790771062516860,21760947652,17200336896,17764347904,471,15.19,15.49,9.86
1786790772117909520,21772870033,17178165248,17764347904,471,14.53,15.35,9.84
1786790773171592985,21783575863,17173688320,17764347904,471,14.53,15.35,9.84
1786790774209187556,21795450245,17200295936,17764347904,471,14.53,15.35,9.84
1786790775247848059,21806934679,17193672704,17764347904,471,14.53,15.35,9.84
1786790776290629154,21818430341,17174958080,17764347904,470,14.33,15.29,9.86
1786790777337595314,21829539407,17175674880,17764347904,470,14.33,15.29,9.86
1786790778398100550,21841069016,17176887296,17764347904,470,14.33,15.29,9.86
1786790779466314904,21853337690,17178296320,17764347904,470,14.33,15.29,9.86
1786790780508123592,21864550706,17227821056,17764347904,470,14.33,15.29,9.86
1786790781562971628,21875357194,17179516928,17764347904,470,14.14,15.24,9.87
1786790782609415063,21887704893,17154179072,17764347904,470,14.14,15.24,9.87
1786790783651760282,21898879002,17183956992,17764347904,470,14.14,15.24,9.87
1786790784710305239,21910118785,17172742144,17764347904,470,14.14,15.24,9.87
1786790785769674364,21921971677,17210220544,17764347904,470,14.14,15.24,9.87
1786790786811129232,21933036174,17128259584,17764347904,470,14.05,15.20,9.88
1786790787868341557,21944099106,17100800000,17764347904,471,14.05,15.20,9.88
1786790788913056869,21955385407,17147867136,17764347904,471,14.05,15.20,9.88
1786790789970177867,21967083140,17097912320,17764347904,471,14.05,15.20,9.88
1786790791059491137,21978916080,17101590528,17764347904,471,14.05,15.20,9.88
1786790792106705289,21989130442,17131442176,17764347904,471,13.96,15.16,9.90
1786790793142329371,22000710911,17082097664,17764347904,471,13.96,15.16,9.90
1786790794185844725,22011612628,17102385152,17764347904,471,13.96,15.16,9.90
1786790795236733336,22022598973,17076813824,17764347904,471,13.96,15.16,9.90
1786790796292285390,22034275401,17129275392,17764347904,471,13.81,15.11,9.91
1786790797354248263,22046026631,17101545472,17764347904,471,13.81,15.11,9.91
1786790798402556787,22056716530,17156878336,17764347904,471,13.81,15.11,9.91
1786790799443154442,22067436116,17083936768,17764347904,471,13.81,15.11,9.91
1786790800480753057,22079350436,17136144384,17764347904,471,13.81,15.11,9.91
1786790801539201674,22090551299,17087795200,17764347904,471,13.42,15.01,9.91
1786790802578200205,22100706180,17161519104,17764347904,471,13.42,15.01,9.91
1786790803606665813,22111907413,17087025152,17764347904,471,13.42,15.01,9.91
1786790804653352661,22123608512,17184886784,17764347904,471,13.42,15.01,9.91
1786790805697111191,22135001601,17089208320,17764347904,471,13.42,15.01,9.91
1786790806758550737,22145919860,17119227904,17764347904,471,13.23,14.94,9.91
1786790807805791478,22157106477,17078829056,17764347904,471,13.23,14.94,9.91
1786790808855686846,22168580496,17095856128,17764347904,471,13.23,14.94,9.91
1786790809917733525,22180128828,17131331584,17764347904,471,13.23,14.94,9.91
1786790810971252720,22192236046,17168154624,17764347904,471,13.23,14.94,9.91
1786790812023018066,22203513251,17187528704,17764347904,471,13.37,14.94,9.94
1786790813067548939,22213661682,17161768960,17764347904,471,13.37,14.94,9.94
1786790814112857771,22226128440,17167413248,17764347904,471,13.37,14.94,9.94
1786790815158481533,22237232071,17239531520,17764347904,471,13.37,14.94,9.94
1786790816203758209,22248608246,17198952448,17764347904,471,13.66,14.98,9.98
1786790817253419324,22259462206,17150599168,17764347904,471,13.66,14.98,9.98
1786790818291154146,22270822474,17176412160,17764347904,471,13.66,14.98,9.98
1786790819326364870,22282452402,17176305664,17764347904,471,13.66,14.98,9.98
1786790820378477165,22293492464,17107730432,17764347904,471,13.66,14.98,9.98
1786790821441560872,22304517422,17099571200,17764347904,471,14.09,15.05,10.03
1786790822484361435,22315876245,17155092480,17764347904,471,14.09,15.05,10.03
1786790823539840620,22327514531,17122050048,17764347904,471,14.09,15.05,10.03
1786790824579809614,22338381370,17138307072,17764347904,471,14.09,15.05,10.03
1786790825621487187,22348478522,17169272832,17764347904,471,14.09,15.05,10.03
1786790826670174014,22360690652,17104662528,17764347904,471,15.04,15.23,10.11
1786790827711249989,22371973274,17149575168,17764347904,471,15.04,15.23,10.11
1786790828752314169,22383011303,17137094656,17764347904,471,15.04,15.23,10.11
1786790829805892312,22394455818,17146380288,17764347904,471,15.04,15.23,10.11
1786790830876249667,22406780445,17138577408,17764347904,471,15.04,15.23,10.11
1786790831915084817,22418278422,17168412672,17764347904,471,14.72,15.16,10.12
1786790832970242000,22429130030,17161486336,17764347904,470,14.72,15.16,10.12
1786790834006385022,22440690099,17172156416,17764347904,470,14.72,15.16,10.12
1786790835070854737,22452334300,17144336384,17764347904,470,14.72,15.16,10.12
1786790836122179665,22464190848,17180561408,17764347904,470,15.14,15.24,10.17
1786790837163950208,22475523073,17208328192,17764347904,470,15.14,15.24,10.17
1786790838200800658,22486379553,17190834176,17764347904,470,15.14,15.24,10.17
1786790839273833068,22496903900,17230454784,17764347904,470,15.14,15.24,10.17
1786790840314723316,22508817288,17178951680,17764347904,470,15.14,15.24,10.17
1786790841359988356,22519742998,17159237632,17764347904,470,14.89,15.18,10.18
1786790842416683832,22531585832,17183768576,17764347904,470,14.89,15.18,10.18
1786790843454387119,22542492361,17184505856,17764347904,470,14.89,15.18,10.18
1786790844493191762,22553204954,17161080832,17764347904,470,14.89,15.18,10.18
1786790845541639703,22564975455,17162035200,17764347904,471,14.89,15.18,10.18
1786790846589813194,22576288233,17214402560,17764347904,471,14.42,15.08,10.18
1786790847649402084,22587656969,17155059712,17764347904,471,14.42,15.08,10.18
1786790848687034309,22598174279,17156415488,17764347904,471,14.42,15.08,10.18
1786790849727373481,22609429939,17191120896,17764347904,471,14.42,15.08,10.18
1786790850792133343,22621153600,17230753792,17764347904,471,14.42,15.08,10.18
1786790851839017604,22632681105,17280679936,17764347904,471,15.91,15.38,10.30
1786790852881168401,22643806881,17232076800,17764347904,471,15.91,15.38,10.30
1786790853919474586,22655163581,17271107584,17764347904,471,15.91,15.38,10.30
1786790854973907008,22667047705,17235566592,17764347904,471,15.91,15.38,10.30
1786790856039559051,22678544746,17236389888,17764347904,471,15.91,15.38,10.30
1786790857091235034,22689414045,17315287040,17764347904,471,15.27,15.26,10.29
1786790858156397901,22700767378,17219788800,17764347904,471,15.27,15.26,10.29
1786790859196189452,22712437878,17215782912,17764347904,471,15.27,15.26,10.29
1786790860229559936,22724087176,17265762304,17764347904,471,15.27,15.26,10.29
1786790861284256394,22734904343,17238351872,17764347904,471,15.41,15.29,10.32
1786790862344331251,22747137568,17266425856,17764347904,471,15.41,15.29,10.32
1786790863382236201,22758272499,17217921024,17764347904,471,15.41,15.29,10.32
1786790864437632895,22769566186,17238269952,17764347904,471,15.41,15.29,10.32
1786790865477431868,22781559331,17259499520,17764347904,471,15.41,15.29,10.32
1786790866516374027,22793444356,17233506304,17764347904,471,15.06,15.21,10.33
1786790867564630375,22804262112,17295519744,17764347904,471,15.06,15.21,10.33
1786790868608338718,22814633943,17224265728,17764347904,471,15.06,15.21,10.33
1786790869683178321,22827714305,17242099712,17764347904,471,15.06,15.21,10.33
1786790870731486406,22838498080,17231220736,17764347904,471,15.06,15.21,10.33
1786790871773471527,22848746861,17276416000,17764347904,471,14.57,15.11,10.32
1786790872814773091,22860255102,17218170880,17764347904,471,14.57,15.11,10.32
1786790873865247076,22872307567,17204031488,17764347904,471,14.57,15.11,10.32
1786790874904857031,22882334036,17252880384,17764347904,471,14.57,15.11,10.32
1786790875952195173,22894286682,17263669248,17764347904,471,14.57,15.11,10.32
1786790877002683174,22905340718,17218473984,17764347904,471,13.97,14.98,10.30
1786790878047229089,22915945729,17194500096,17764347904,471,13.97,14.98,10.30
1786790879080027451,22927368301,17221431296,17764347904,471,13.97,14.98,10.30
1786790880125250341,22939126578,17203826688,17764347904,471,13.97,14.98,10.30
1786790881165299569,22949428396,17225093120,17764347904,471,13.73,14.91,10.30
1786790882209452690,22961174236,17223618560,17764347904,471,13.73,14.91,10.30
1786790883267208103,22972997229,17228296192,17764347904,471,13.73,14.91,10.30
1786790884331604010,22984522807,17218809856,17764347904,471,13.73,14.91,10.30
1786790885401891130,22996766621,17230106624,17764347904,471,13.73,14.91,10.30
1786790886449023407,23008312538,17206702080,17764347904,471,13.83,14.91,10.33
1786790887490184963,23018162196,17270018048,17764347904,471,13.83,14.91,10.33
1786790888542576693,23029390862,17210015744,17764347904,471,13.83,14.91,10.33
1786790889599622870,23041338299,17207103488,17764347904,471,13.83,14.91,10.33
1786790890669020739,23053468301,17234513920,17764347904,470,13.83,14.91,10.33
1786790891713165400,23064050727,17258426368,17764347904,470,13.52,14.83,10.33
1786790892763824787,23075060536,17211760640,17764347904,470,13.52,14.83,10.33
1786790893805092630,23087124238,17221459968,17764347904,470,13.52,14.83,10.33
1786790894842055143,23098527348,17287569408,17764347904,470,13.52,14.83,10.33
1786790895889236798,23110205226,17270419456,17764347904,470,13.52,14.83,10.33
1786790896945295632,23122063506,17284251648,17764347904,470,14.44,15.00,10.41
1786790897993332257,23132528325,17265635328,17764347904,470,14.44,15.00,10.41
1786790899036334572,23143716398,17225998336,17764347904,470,14.44,15.00,10.41
1786790900082007425,23155878268,17260728320,17764347904,470,14.44,15.00,10.41
1786790901118471848,23166366214,17264037888,17764347904,470,13.93,14.88,10.39
1786790902158813537,23177843343,17257992192,17764347904,470,13.93,14.88,10.39
1786790903206026824,23189123521,17252827136,17764347904,470,13.93,14.88,10.39
1786790904246865450,23200533295,17322287104,17764347904,471,13.93,14.88,10.39
1786790905288491081,23211693501,17297330176,17764347904,471,13.93,14.88,10.39
1786790906328575110,23223894177,17300221952,17764347904,471,14.49,14.98,10.45
1786790907369827542,23234503210,17338945536,17764347904,471,14.49,14.98,10.45
1786790908419236808,23245621041,17291431936,17764347904,471,14.49,14.98,10.45
1786790909456829579,23257580506,17233006592,17764347904,471,14.49,14.98,10.45
1786790910509002914,23268115093,17241718784,17764347904,471,14.49,14.98,10.45
1786790911551474432,23279767793,17269694464,17764347904,471,14.77,15.03,10.49
1786790912602379574,23291201986,17280012288,17764347904,471,14.77,15.03,10.49
1786790913642930281,23301250074,17269293056,17764347904,471,14.77,15.03,10.49
1786790914691372343,23313309646,17307381760,17764347904,471,14.77,15.03,10.49
1786790915731937218,23324648228,17243815936,17764347904,471,14.77,15.03,10.49
1786790916766312820,23335771440,17246269440,17764347904,471,15.51,15.18,10.56
1786790917814294214,23347821561,17268424704,17764347904,471,15.51,15.18,10.56
1786790918867000959,23359040025,17253023744,17764347904,471,15.51,15.18,10.56
1786790919918409388,23369941409,17269407744,17764347904,471,15.51,15.18,10.56
1786790920962261323,23381368866,17269497856,17764347904,471,15.51,15.18,10.56
1786790922009614559,23393120043,17278754816,17764347904,471,15.39,15.16,10.58
1786790923061982761,23404226825,17243361280,17764347904,471,15.39,15.16,10.58
1786790924111219079,23414702891,17314881536,17764347904,471,15.39,15.16,10.58
1786790925149507124,23426670924,17239597056,17764347904,471,15.39,15.16,10.58
1786790926188994119,23437072572,17253457920,17764347904,471,14.96,15.08,10.58
1786790927239270560,23448532382,17224990720,17764347904,471,14.96,15.08,10.58
1786790928272756031,23459748672,17239724032,17764347904,471,14.96,15.08,10.58
1786790929309197305,23471217264,17266724864,17764347904,471,14.96,15.08,10.58
1786790930351399669,23481673684,17240166400,17764347904,471,14.96,15.08,10.58
1786790931396040124,23493647710,17243348992,17764347904,471,16.16,15.33,10.68
1786790932442163704,23504856516,17295069184,17764347904,471,16.16,15.33,10.68
1786790933484924154,23515795186,17270820864,17764347904,471,16.16,15.33,10.68
1786790934528710540,23526975396,17275772928,17764347904,471,16.16,15.33,10.68
1786790935583248921,23538357457,17251352576,17764347904,471,16.16,15.33,10.68
1786790936631999533,23549087644,17252229120,17764347904,471,16.79,15.47,10.76
1786790937677153096,23560697251,17299124224,17764347904,471,16.79,15.47,10.76
1786790938741914089,23571767117,17237938176,17764347904,471,16.79,15.47,10.76
1786790939792390143,23583268359,17240510464,17764347904,471,16.79,15.47,10.76
1786790940846566953,23594334439,17283604480,17764347904,471,16.79,15.47,10.76
1786790941888079821,23605206359,17281839104,17764347904,471,16.17,15.36,10.75
1786790942930205859,23616094514,17243635712,17764347904,471,16.17,15.36,10.75
1786790943994009389,23627912804,17245929472,17764347904,471,16.17,15.36,10.75
1786790945039696996,23638689139,17277386752,17764347904,471,16.17,15.36,10.75
1786790946095747677,23649663936,17280724992,17764347904,471,16.17,15.36,10.75
1786790947130331332,23660452199,17305550848,17764347904,471,15.51,15.24,10.73
1786790948167309025,23671956551,17255972864,17764347904,471,15.51,15.24,10.73
1786790949197393058,23681998537,17377943552,17764347904,470,15.51,15.24,10.73
1786790950248169983,23693148553,17279660032,17764347904,470,15.51,15.24,10.73
1786790951327528246,23705246480,17307848704,17764347904,470,15.63,15.27,10.77
1786790952375047024,23715375028,17334878208,17764347904,470,15.63,15.27,10.77
1786790953411878759,23727117617,17287270400,17764347904,470,15.63,15.27,10.77
1786790954454411401,23738132207,17289945088,17764347904,470,15.63,15.27,10.77
1786790955509967912,23748671891,17317568512,17764347904,470,15.63,15.27,10.77
1786790956559319429,23760605767,17335992320,17764347904,470,16.30,15.41,10.84
1786790957599668030,23770362175,17413558272,17764347904,470,16.30,15.41,10.84
1786790958644396753,23781671313,17355395072,17764347904,470,16.30,15.41,10.84
1786790959678070010,23792825187,17365221376,17764347904,470,16.30,15.41,10.84
1786790960715705994,23802785519,17390047232,17764347904,470,16.30,15.41,10.84
1786790961762091830,23814744044,17365889024,17764347904,470,15.80,15.32,10.83
1786790962801569879,23825572170,17443426304,17764347904,471,15.80,15.32,10.83
1786790963834945657,23836435073,17371529216,17764347904,471,15.80,15.32,10.83
1786790964881923272,23847129506,17421885440,17764347904,471,15.80,15.32,10.83
1786790965924982633,23858183328,17376337920,17764347904,471,15.80,15.32,10.83
1786790966977814448,23869397442,17326018560,17764347904,471,16.62,15.50,10.91
1786790968022558277,23879856354,17371017216,17764347904,471,16.62,15.50,10.91
1786790969060677332,23890937744,17326972928,17764347904,471,16.62,15.50,10.91
1786790970099293477,23902024640,17344475136,17764347904,471,16.62,15.50,10.91
1786790971147993533,23912803507,17345613824,17764347904,471,16.25,15.44,10.92
1786790972196694295,23923897390,17299472384,17764347904,471,16.25,15.44,10.92
1786790973237288947,23934664677,17324924928,17764347904,471,16.25,15.44,10.92
1786790974288087445,23945246472,17300185088,17764347904,471,16.25,15.44,10.92
1786790975339247057,23956485204,17342832640,17764347904,471,16.25,15.44,10.92
1786790976385315670,23967436607,17343102976,17764347904,471,15.83,15.37,10.92
1786790977428344971,23977638667,17310482432,17764347904,471,15.83,15.37,10.92
1786790978465428144,23989019554,17366245376,17764347904,471,15.83,15.37,10.92
1786790979502714184,23999875081,17334812672,17764347904,471,15.83,15.37,10.92
1786790980542981796,24010180042,17337401344,17764347904,471,15.83,15.37,10.92
1786790981586674094,24021979500,17341038592,17764347904,471,16.48,15.51,10.99
1786790982626861456,24032680689,17343807488,17764347904,471,16.48,15.51,10.99
1786790983678318208,24043304112,17392889856,17764347904,471,16.48,15.51,10.99
1786790984718606399,24054939693,17332756480,17764347904,471,16.48,15.51,10.99
1786790985764513454,24066142901,17355206656,17764347904,471,16.48,15.51,10.99
1786790986807368873,24076800852,17342623744,17764347904,471,17.00,15.64,11.05
1786790987851870705,24088060270,17351127040,17764347904,471,17.00,15.64,11.05
1786790988916473789,24099605207,17323958272,17764347904,471,17.00,15.64,11.05
1786790989960351787,24109463131,17381769216,17764347904,471,17.00,15.64,11.05
1786790991006762123,24121420219,17309741056,17764347904,471,17.00,15.64,11.05
1786790992067892632,24132222790,17296719872,17764347904,471,17.32,15.73,11.11
1786790993106213453,24142956680,17322819584,17764347904,471,17.32,15.73,11.11
1786790994147665047,24153556299,17324879872,17764347904,471,17.32,15.73,11.11
1786790995180054632,24163757363,17295155200,17764347904,471,17.32,15.73,11.11
1786790996223444492,24176265804,17340440576,17764347904,471,18.58,16.01,11.23
1786790997265503935,24186761491,17345515520,17764347904,471,18.58,16.01,11.23
1786790998302284493,24197423112,17344024576,17764347904,471,18.58,16.01,11.23
1786790999347480906,24209337550,17345867776,17764347904,471,18.58,16.01,11.23
1786791000391972127,24220433296,17355071488,17764347904,471,18.58,16.01,11.23
1786791001432453852,24231875473,17358950400,17764347904,471,19.65,16.28,11.34
1786791002481244159,24243053818,17362571264,17764347904,471,19.65,16.28,11.34
1786791003525320144,24253512468,17393311744,17764347904,471,19.65,16.28,11.34
1786791004557815902,24265012191,17363787776,17764347904,471,19.65,16.28,11.34
1786791005643130083,24277163085,17352093696,17764347904,471,19.65,16.28,11.34
1786791006687377355,24287598022,17350352896,17764347904,471,18.88,16.17,11.33
1786791007727845182,24299656154,17375694848,17764347904,470,18.88,16.17,11.33
1786791008775964447,24310246113,17376555008,17764347904,470,18.88,16.17,11.33
1786791009815535066,24322276519,17411670016,17764347904,470,18.88,16.17,11.33
1786791010867186735,24333582190,17412780032,17764347904,470,18.88,16.17,11.33
1786791011914422261,24344748314,17378803712,17764347904,470,18.41,16.12,11.34
1786791012951491140,24354684160,17365020672,17764347904,470,18.41,16.12,11.34
1786791013996863601,24366152779,17367613440,17764347904,470,18.41,16.12,11.34
1786791015057125865,24377160024,17339645952,17764347904,470,18.41,16.12,11.34
1786791016108119580,24388316377,17330880512,17764347904,470,18.06,16.09,11.35
1786791017142200798,24399269023,17372065792,17764347904,470,18.06,16.09,11.35
1786791018197808121,24410428720,17317670912,17764347904,470,18.06,16.09,11.35
1786791019267863245,24422030387,17327046656,17764347904,471,18.06,16.09,11.35
1786791020304267546,24432529960,17376645120,17764347904,471,18.06,16.09,11.35
1786791021349378229,24443991951,17353388032,17764347904,471,17.81,16.07,11.37
1786791022390891190,24454394990,17357357056,17764347904,471,17.81,16.07,11.37
1786791023463523180,24466656640,17361604608,17764347904,471,17.81,16.07,11.37
1786791024528911249,24477956281,17363365888,17764347904,471,17.81,16.07,11.37
1786791025573160551,24488497972,17368641536,17764347904,471,17.81,16.07,11.37
1786791026606625221,24499517292,17347969024,17764347904,471,17.43,16.02,11.38
1786791027660079406,24510870354,17367109632,17764347904,471,17.43,16.02,11.38
1786791028705075216,24521856499,17401163776,17764347904,471,17.43,16.02,11.38
1786791029756154894,24533073169,17404731392,17764347904,471,17.43,16.02,11.38
1786791030808470582,24543182077,17431437312,17764347904,471,17.43,16.02,11.38
1786791031873278043,24555446309,17454592000,17764347904,471,17.47,16.05,11.42
1786791032905813002,24566664395,17455763456,17764347904,471,17.47,16.05,11.42
1786791033957754780,24578434426,17456361472,17764347904,471,17.47,16.05,11.42
1786791035003125192,24588878030,17460297728,17764347904,471,17.47,16.05,11.42
1786791036049918987,24600201110,17482858496,17764347904,471,17.47,16.05,11.42
1786791037126032128,24612511979,17472962560,17764347904,471,16.63,15.90,11.39
1786791038190576872,24623786521,17474150400,17764347904,471,16.63,15.90,11.39
1786791039238406449,24635108067,17477578752,17764347904,471,16.63,15.90,11.39
1786791040289854557,24647209209,17508327424,17764347904,471,16.63,15.90,11.39
1786791041326562332,24657965930,17457848320,17764347904,471,16.10,15.80,11.39
1786791042362710508,24669492870,17457795072,17764347904,471,16.10,15.80,11.39
1786791043418842311,24680973931,17483948032,17764347904,471,16.10,15.80,11.39
1786791044491827280,24693239499,17458626560,17764347904,471,16.10,15.80,11.39
1786791045533900526,24704654931,17511149568,17764347904,471,16.10,15.80,11.39
1786791046579709764,24714984382,17459826688,17764347904,471,17.37,16.07,11.50
1786791047651506041,24727693681,17475596288,17764347904,471,17.37,16.07,11.50
1786791048694436833,24738901939,17453649920,17764347904,471,17.37,16.07,11.50
1786791049753996581,24750982639,17468653568,17764347904,471,17.37,16.07,11.50
1786791050820336157,24762307563,17471762432,17764347904,471,17.37,16.07,11.50
1786791051855518848,24773085609,17459814400,17764347904,471,19.35,16.50,11.66
1786791052911478126,24784977164,17492557824,17764347904,471,19.35,16.50,11.66
1786791053983413803,24797495792,17445924864,17764347904,471,19.35,16.50,11.66
1786791055025538867,24808003103,17470664704,17764347904,471,19.35,16.50,11.66
1786791056065159063,24818981560,17423925248,17764347904,471,19.35,16.50,11.66
1786791057108738031,24830610864,17451974656,17764347904,471,18.60,16.39,11.65
1786791058162884932,24842362256,17440141312,17764347904,471,18.60,16.39,11.65
1786791059226352211,24854284196,17455595520,17764347904,471,18.60,16.39,11.65
1786791060269597905,24865814030,17483046912,17764347904,471,18.60,16.39,11.65
1786791061319970721,24877230978,17482067968,17764347904,471,18.31,16.37,11.67
1786791062366441881,24888726040,17468911616,17764347904,471,18.31,16.37,11.67
1786791063409457755,24899687748,17441021952,17764347904,471,18.31,16.37,11.67
1786791064461470008,24911303255,17486741504,17764347904,470,18.31,16.37,11.67
1786791065522986835,24923412653,17479901184,17764347904,470,18.31,16.37,11.67
1786791066567176490,24934593900,17474633728,17764347904,470,18.12,16.36,11.69
1786791067608290003,24946125633,17478684672,17764347904,470,18.12,16.36,11.69
1786791068650085243,24956191034,17480085504,17764347904,470,18.12,16.36,11.69
1786791069695247700,24968065399,17475923968,17764347904,470,18.12,16.36,11.69
1786791070773645355,24980587555,17449062400,17764347904,470,18.12,16.36,11.69
1786791071826699197,24991336321,17458659328,17764347904,470,17.39,16.24,11.68
1786791072860345033,25002093400,17445396480,17764347904,470,17.39,16.24,11.68
1786791073895260852,25013235227,17408450560,17764347904,470,17.39,16.24,11.68
1786791074947087739,25024740100,17377689600,17764347904,470,17.39,16.24,11.68
1786791075991504691,25035607979,17378172928,17764347904,470,17.39,16.24,11.68
1786791077028697826,25046114046,17375416320,17764347904,470,18.00,16.39,11.75
1786791078064470916,25057625275,17355354112,17764347904,470,18.00,16.39,11.75
1786791079109382090,25067927442,17395609600,17764347904,471,18.00,16.39,11.75
1786791080145295311,25079024463,17386762240,17764347904,471,18.00,16.39,11.75
1786791081198297024,25090240238,17428787200,17764347904,471,18.56,16.53,11.82
1786791082233897344,25100561304,17406857216,17764347904,471,18.56,16.53,11.82
1786791083292455088,25112069413,17435783168,17764347904,471,18.56,16.53,11.82
1786791084329177748,25123445738,17392025600,17764347904,471,18.56,16.53,11.82
1786791085367227729,25133262327,17410564096,17764347904,471,18.56,16.53,11.82
1786791086398972774,25144839828,17457516544,17764347904,471,19.72,16.80,11.94
1786791087451987787,25156528817,17415315456,17764347904,471,19.72,16.80,11.94
1786791088493897502,25167575720,17469116416,17764347904,471,19.72,16.80,11.94
1786791089528875170,25178689949,17461755904,17764347904,471,19.72,16.80,11.94
1786791090572637999,25189448130,17444085760,17764347904,471,19.72,16.80,11.94
1786791091608140633,25200734423,17494700032,17764347904,471,19.02,16.71,11.93
1786791092654002479,25212259442,17467789312,17764347904,471,19.02,16.71,11.93
1786791093697085342,25222914981,17445019648,17764347904,471,19.02,16.71,11.93
1786791094734294568,25234137780,17443721216,17764347904,471,19.02,16.71,11.93
1786791095772943747,25245593905,17497034752,17764347904,471,19.02,16.71,11.93
1786791096818706714,25256865774,17453940736,17764347904,471,18.54,16.64,11.94
1786791097856805917,25266952785,17446035456,17764347904,471,18.54,16.64,11.94
1786791098896882343,25279151899,17475710976,17764347904,471,18.54,16.64,11.94
1786791099954840455,25290328391,17452736512,17764347904,471,18.54,16.64,11.94
1786791100995312344,25301493978,17510363136,17764347904,471,18.54,16.64,11.94
1786791102039740349,25312657106,17463074816,17764347904,471,18.50,16.67,11.97
1786791103105045516,25324535001,17512701952,17764347904,471,18.50,16.67,11.97
1786791104140326691,25335019087,17466535936,17764347904,471,18.50,16.67,11.97
1786791105177084939,25346312032,17462427648,17764347904,471,18.50,16.67,11.97
1786791106228425105,25358175704,17471356928,17764347904,471,17.81,16.56,11.96
1786791107273154357,25368421216,17496780800,17764347904,471,17.81,16.56,11.96
1786791108309867001,25380097261,17494269952,17764347904,471,17.81,16.56,11.96
1786791109355128192,25391126293,17473019904,17764347904,471,17.81,16.56,11.96
1786791110400020974,25402733591,17477566464,17764347904,471,17.81,16.56,11.96
1786791111440904928,25413934200,17475379200,17764347904,471,17.35,16.48,11.96
1786791112486259156,25424510094,17493143552,17764347904,471,17.35,16.48,11.96
1786791113522950820,25435112679,17521311744,17764347904,471,17.35,16.48,11.96
1786791114564858261,25446930229,17474711552,17764347904,471,17.35,16.48,11.96
1786791115613227022,25457293161,17498345472,17764347904,471,17.35,16.48,11.96
1786791116677191368,25468370968,17452929024,17764347904,471,16.60,16.34,11.94
1786791117740556010,25480191579,17429315584,17764347904,471,16.60,16.34,11.94
1786791118800047299,25490662041,17431687168,17764347904,471,16.60,16.34,11.94
1786791119844414838,25501988344,17482235904,17764347904,471,16.60,16.34,11.94
1786791120883783055,25513085473,17438449664,17764347904,471,16.60,16.34,11.94
1786791121941809329,25524411797,17443549184,17764347904,471,15.99,16.22,11.92
1786791123012411908,25535974871,17470361600,17764347904,471,15.99,16.22,11.92
1786791124057824960,25546661893,17456893952,17764347904,470,15.99,16.22,11.92
1786791125099615911,25557168411,17457082368,17764347904,470,15.99,16.22,11.92
1786791126143974907,25569146343,17486536704,17764347904,470,15.83,16.18,11.93
1786791127178224127,25579331241,17470504960,17764347904,470,15.83,16.18,11.93
1786791128218313768,25590327849,17457983488,17764347904,470,15.83,16.18,11.93
1786791129255085632,25600648314,17510809600,17764347904,470,15.83,16.18,11.93
1786791130290559847,25612367489,17461563392,17764347904,470,15.83,16.18,11.93
1786791131335240818,25622670614,17486528512,17764347904,470,15.20,16.04,11.91
1786791132374408330,25633596452,17477087232,17764347904,470,15.20,16.04,11.91
1786791133415528058,25644473028,17455931392,17764347904,470,15.20,16.04,11.91
1786791134457662519,25654965773,17443344384,17764347904,470,15.20,16.04,11.91
1786791135498331487,25665403212,17469493248,17764347904,470,15.20,16.04,11.91
1786791136538788009,25677376494,17449553920,17764347904,470,16.47,16.29,12.01
1786791137582721797,25687705053,17502064640,17764347904,470,16.47,16.29,12.01
1786791138617961581,25698123827,17426075648,17764347904,470,16.47,16.29,12.01
1786791139654213243,25709504028,17481666560,17764347904,470,16.47,16.29,12.01
1786791140727638599,25721057789,17484828672,17764347904,470,16.47,16.29,12.01
1786791141772480500,25732183692,17447882752,17764347904,470,16.51,16.30,12.04
1786791142816246992,25743192711,17444413440,17764347904,470,16.51,16.30,12.04
1786791143857979371,25754679244,17472741376,17764347904,470,16.51,16.30,12.04
1786791144898170312,25765781147,17476829184,17764347904,470,16.51,16.30,12.04
1786791145937921851,25776248678,17549025280,17764347904,471,16.51,16.30,12.04
1786791146979872070,25787103076,17456832512,17764347904,471,15.83,16.17,12.02
1786791148022719010,25798499467,17487654912,17764347904,471,15.83,16.17,12.02
1786791149063601067,25809049043,17537691648,17764347904,471,15.83,16.17,12.02
1786791150119348427,25820368678,17463033856,17764347904,471,15.83,16.17,12.02
1786791151162380035,25830558342,17464725504,17764347904,471,15.84,16.16,12.04
1786791152200549690,25839508289,16359092224,17764347904,430,15.84,16.16,12.04
1786791153247386996,25849301234,16004698112,17764347904,417,15.84,16.16,12.04
