timestamp_ns,cpu_usage_usec,memory_current_bytes,memory_peak_bytes,pids_current,load1,load5,load15,disk_avail_bytes
1786835710753799858,327056328232,68660310016,68718424064,470,12.36,13.93,14.59,162351624192
1786835712790139692,327077668665,68672442368,68718424064,470,12.36,13.93,14.59,162351513600
1786835714844039436,327099882710,68629319680,68718424064,470,12.36,13.93,14.59,162353000448
1786835716887447465,327121719854,68705083392,68718424064,470,12.90,14.01,14.61,162346635264
1786835718941244244,327142915102,68640305152,68718424064,470,12.90,14.01,14.61,162345422848
1786835720985906811,327163808812,68662079488,68718424064,470,12.90,14.00,14.60,162344165376
1786835723044549384,327184884920,68621803520,68718424064,470,12.90,14.00,14.60,162343354368
1786835725089991846,327207226004,68596498432,68718424064,470,12.90,14.00,14.60,162342162432
1786835727146790456,327228140038,68620636160,68718424064,470,12.59,13.91,14.57,162340077568
1786835729185834776,327248175061,68595818496,68718424064,470,12.59,13.91,14.57,162339504128
1786835731244943731,327271643144,68624453632,68718424064,470,12.30,13.83,14.54,162337984512
1786835733298530769,327291483592,68623478784,68718424064,470,12.30,13.83,14.54,162336247808
1786835735349713385,327312258323,68623810560,68718424064,470,12.92,13.93,14.57,162334932992
1786835737396252077,327334114706,68629630976,68718424064,470,12.92,13.93,14.57,162333814784
1786835739445279694,327355017163,68629352448,68718424064,470,12.92,13.93,14.57,162332397568
1786835741492227691,327377102511,68623863808,68718424064,470,12.61,13.85,14.54,162331676672
1786835743548056560,327399547682,68626456576,68718424064,470,12.61,13.85,14.54,162330558464
1786835745590935534,327420981775,68627390464,68718424064,470,12.56,13.82,14.53,162329657344
1786835747647906457,327442376707,68654108672,68718424064,470,12.56,13.82,14.53,162329542656
1786835749695546213,327464042167,68626997248,68718424064,470,12.56,13.82,14.53,162328616960
1786835751747594286,327486177640,68614307840,68718424064,470,14.43,14.19,14.64,162326495232
1786835753791947943,327506684182,68593496064,68718424064,470,14.43,14.19,14.64,162326126592
1786835755847171364,327529098630,68618235904,68718424064,470,15.28,14.37,14.70,162324430848
1786835757921348832,327551006772,68623708160,68718424064,470,15.28,14.37,14.70,162323140608
1786835759973030712,327571539601,68612673536,68718424064,470,15.28,14.37,14.70,162322051072
1786835762015630884,327592694174,68606722048,68718424064,470,15.34,14.40,14.70,162320224256
1786835764062482497,327611385815,68612816896,68718424064,470,15.34,14.40,14.70,162319085568
1786835766125020840,327633449052,68556980224,68718424064,470,14.91,14.32,14.68,162317516800
1786835768177417389,327653551373,68587225088,68718424064,470,14.91,14.32,14.68,162315866112
1786835770216115351,327674945539,68583890944,68718424064,470,14.44,14.23,14.65,162314477568
1786835772265719086,327695582006,68563271680,68718424064,470,14.44,14.23,14.65,162312253440
1786835774308289065,327716045694,68602179584,68718424064,470,14.44,14.23,14.65,162310459392
1786835776359326969,327736145912,68593668096,68718424064,470,14.16,14.18,14.63,162307989504
1786835778400612381,327756708120,68591599616,68718424064,470,14.16,14.18,14.63,162307579904
1786835780451186833,327777329321,68593569792,68718424064,470,13.83,14.11,14.60,162305843200
1786835782491721993,327798015872,68568203264,68718424064,470,13.83,14.11,14.60,162303578112
1786835784540139145,327817841593,68599668736,68718424064,470,13.83,14.11,14.60,162302939136
1786835786617853791,327839082366,68575391744,68718424064,470,13.28,13.99,14.56,162300399616
1786835788664930099,327859010467,68595032064,68718424064,470,13.28,13.99,14.56,162298974208
1786835790713466514,327879628105,68571660288,68718424064,470,12.86,13.89,14.53,162296766464
1786835792772109579,327900596439,68611801088,68718424064,470,12.86,13.89,14.53,162295226368
1786835794837220264,327921945070,68618166272,68718424064,470,12.86,13.89,14.53,162293784576
1786835796882038159,327941879041,68644909056,68718424064,470,12.31,13.76,14.48,162291335168
1786835798919204894,327963288113,68628578304,68718424064,470,12.31,13.76,14.48,162290466816
1786835800969903944,327985167394,68605509632,68718424064,470,12.93,13.87,14.51,162289172480
1786835803014171790,328005269017,68690563072,68718424064,470,12.93,13.87,14.51,162286931968
1786835805063351739,328026438397,68683243520,68718424064,470,12.93,13.87,14.51,162287210496
1786835807109353345,328046683608,68671954944,68718424064,470,12.61,13.79,14.48,162285264896
1786835809158001931,328068785749,68646612992,68718424064,470,12.61,13.79,14.48,162284744704
1786835811202311258,328089727242,68638580736,68718424064,470,12.24,13.69,14.45,162282639360
1786835813246400489,328110574444,68654018560,68718424064,470,12.24,13.69,14.45,162281357312
1786835815312288555,328132382764,68633980928,68718424064,470,12.22,13.66,14.43,162279227392
1786835817361862866,328151980885,68634681344,68718424064,470,12.22,13.66,14.43,162278211584
1786835819405308930,328173920630,68640395264,68718424064,470,12.22,13.66,14.43,162276622336
1786835821459133386,328193879697,68611330048,68718424064,470,11.96,13.58,14.40,162275028992
1786835823507164234,328214997342,68607684608,68718424064,470,11.96,13.58,14.40,162273656832
1786835825558996766,328234602200,68648513536,68718424064,470,11.65,13.49,14.37,162272358400
1786835827603601571,328255449578,68602646528,68718424064,470,11.65,13.49,14.37,162269765632
1786835829656244893,328274733282,68630253568,68718424064,470,11.65,13.49,14.37,162269179904
1786835831700009230,328295684545,68660826112,68718424064,470,11.59,13.45,14.35,162266681344
1786835833751350736,328314664741,68653125632,68718424064,470,11.59,13.45,14.35,162264989696
1786835835793616276,328335796425,68614873088,68718424064,470,11.71,13.44,14.34,162263793664
1786835837847530919,328354605339,68691578880,68718424064,470,11.71,13.44,14.34,162260955136
1786835839885470380,328374960258,68657008640,68718424064,470,11.71,13.44,14.34,162259824640
1786835841936207064,328395139548,68684607488,68718424064,470,13.33,13.75,14.44,162256711680
1786835843981546947,328415304508,68635312128,68718424064,470,13.33,13.75,14.44,162254835712
1786835846028227029,328435605315,68644917248,68718424064,470,12.99,13.67,14.41,162253430784
1786835848067913273,328455335809,68619214848,68718424064,470,12.99,13.67,14.41,162251567104
1786835850112838384,328475112532,68648873984,68718424064,470,12.99,13.67,14.41,162249560064
1786835852154407163,328495125024,68640673792,68718424064,470,12.59,13.58,14.37,162247786496
1786835854226164092,328514754516,68618653696,68718424064,470,12.59,13.58,14.37,162245066752
1786835856301396500,328535747214,68683198464,68718424064,470,12.62,13.57,14.37,162243645440
1786835858356049797,328556456217,68626731008,68718424064,470,12.62,13.57,14.37,162241527808
1786835860392798015,328576503387,68649680896,68718424064,470,12.81,13.59,14.37,162240491520
1786835862457910071,328597723120,68620378112,68718424064,470,12.81,13.59,14.37,162238980096
1786835864507330364,328616988960,68647063552,68718424064,470,12.81,13.59,14.37,162235437056
1786835866568711227,328637143326,68654125056,68718424064,470,12.58,13.53,14.35,162235588608
1786835868608415682,328658185274,68644016128,68718424064,470,12.58,13.53,14.35,162234232832
1786835870662247155,328677510708,68623118336,68718424064,470,12.78,13.55,14.35,162232737792
1786835872704121985,328698252191,68624261120,68718424064,470,12.78,13.55,14.35,162230935552
1786835874754196796,328718260427,68626444288,68718424064,470,12.78,13.55,14.35,162229059584
1786835876796413950,328738341255,68623921152,68718424064,470,12.40,13.46,14.32,162228846592
1786835878847245705,328758713074,68695633920,68718424064,470,12.40,13.46,14.32,162225770496
1786835880890385786,328778884876,68653670400,68718424064,470,13.73,13.72,14.39,162224812032
1786835882940091310,328798390926,68689539072,68718424064,470,13.73,13.72,14.39,162222387200
1786835884982350501,328818791266,68679012352,68718424064,470,13.73,13.72,14.39,162221580288
1786835887032905053,328839809067,68690329600,68718424064,470,13.35,13.64,14.37,162219794432
1786835889076035673,328859745288,68682924032,68718424064,470,13.35,13.64,14.37,162218762240
1786835891134872005,328881858782,68630773760,68718424064,470,13.80,13.73,14.39,162217639936
1786835893179731357,328901693679,68674437120,68718424064,470,13.80,13.73,14.39,162216005632
1786835895233577492,328923911380,68669591552,68718424064,470,14.62,13.90,14.44,162214174720
1786835897282850973,328944334565,68676734976,68718424064,470,14.62,13.90,14.44,162213810176
1786835899327801799,328965056271,68653854720,68718424064,470,14.62,13.90,14.44,162211762176
1786835901376658603,328985056044,68624855040,68718424064,470,14.25,13.84,14.42,162211663872
1786835903430850614,329006112234,68613701632,68718424064,470,14.25,13.84,14.42,162209116160
1786835905478689949,329026453033,68613255168,68718424064,470,14.15,13.82,14.41,162207420416
1786835907537050786,329047902818,68664225792,68718424064,470,14.15,13.82,14.41,162206429184
1786835909581781826,329068519185,68667789312,68718424064,470,14.15,13.82,14.41,162203504640
1786835911628972610,329088651405,68654600192,68718424064,470,13.89,13.78,14.39,162203406336
1786835913674995949,329109959127,68620603392,68718424064,470,13.89,13.78,14.39,162202329088
1786835915741831945,329130826220,68620664832,68718424064,470,13.90,13.78,14.39,162201124864
1786835917793351969,329151563195,68595429376,68718424064,470,13.90,13.78,14.39,162200031232
1786835919885587211,329172264204,68578140160,68718424064,470,13.90,13.78,14.39,162198700032
1786835921930441371,329191769775,68615745536,68718424064,470,13.59,13.72,14.37,162198425600
1786835923977128144,329214126770,68557643776,68718424064,470,13.59,13.72,14.37,162197258240
1786835926017380325,329234370739,68565323776,68718424064,470,13.22,13.64,14.34,162195419136
1786835928078436377,329255714284,68565422080,68718424064,470,13.22,13.64,14.34,162194092032
1786835930150307925,329275526488,68595261440,68718424064,470,13.22,13.64,14.34,162192637952
1786835932197958051,329297145059,68575686656,68718424064,470,13.04,13.59,14.32,162191511552
1786835934239737136,329316887177,68578385920,68718424064,470,13.04,13.59,14.32,162190233600
1786835936291760561,329337253683,68572786688,68718424064,470,13.76,13.73,14.36,162189942784
1786835938336812903,329359914684,68598304768,68718424064,470,13.76,13.73,14.36,162188808192
1786835940397445532,329380349015,68608454656,68718424064,470,14.90,13.97,14.43,162187632640
1786835942443506807,329401974441,68609982464,68718424064,470,14.90,13.97,14.43,162186457088
1786835944495219335,329420945102,68661293056,68718424064,470,14.90,13.97,14.43,162185867264
1786835946537505796,329444136879,68602802176,68718424064,470,15.87,14.19,14.50,162184540160
1786835948597010127,329464199882,68616785920,68718424064,470,15.87,14.19,14.50,162183352320
1786835950636779172,329485455272,68684025856,68718424064,470,15.40,14.12,14.48,162181566464
1786835952682568102,329506912107,68663287808,68718424064,470,15.40,14.12,14.48,162181050368
1786835954724645795,329528731025,68665823232,68718424064,470,15.40,14.12,14.48,162180366336
1786835956781541711,329548832123,68638351360,68718424064,470,14.97,14.05,14.45,162178695168
1786835958830154572,329570846210,68659699712,68718424064,470,14.97,14.05,14.45,162178359296
1786835960887666701,329593762078,68674584576,68718424064,470,15.69,14.21,14.50,162176704512
1786835962929913978,329614164477,68656967680,68718424064,470,15.69,14.21,14.50,162175877120
1786835964986830988,329636688573,68657287168,68718424064,470,15.69,14.21,14.50,162175311872
1786835967066601662,329657398566,68674981888,68718424064,470,15.16,14.13,14.47,162174042112
1786835969145071328,329679949870,68676481024,68718424064,470,15.16,14.13,14.47,162173227008
1786835971186852782,329700226100,68710760448,68718424064,470,14.74,14.06,14.45,162171420672
1786835973241493811,329724148272,68641886208,68718424064,470,14.74,14.06,14.45,162170703872
1786835975283181829,329745332985,68650389504,68718424064,470,14.28,13.97,14.42,162169016320
1786835977336556605,329765992501,68673171456,68718424064,470,14.28,13.97,14.42,162168377344
1786835979381905116,329787458459,68654985216,68718424064,470,14.28,13.97,14.42,162167156736
1786835981448518140,329809831685,68655312896,68718424064,470,13.86,13.89,14.39,162165325824
1786835983538572706,329829788659,68660813824,68718424064,470,13.86,13.89,14.39,162163617792
1786835985584427823,329850336551,68678991872,68718424064,470,13.39,13.79,14.36,162162810880
1786835987628411165,329872368614,68643971072,68718424064,470,13.39,13.79,14.36,162162503680
1786835989679726394,329892170472,68674318336,68718424064,470,13.39,13.79,14.36,162159902720
1786835991728764063,329912357691,68659032064,68718424064,470,13.12,13.73,14.33,162159644672
1786835993785165780,329933404240,68666671104,68718424064,470,13.12,13.73,14.33,162157314048
1786835995833878196,329954065977,68610379776,68718424064,470,13.11,13.72,14.33,162157002752
1786835997905132271,329974813967,68590551040,68718424064,470,13.11,13.72,14.33,162155438080
1786835999953329456,329996177884,68619255808,68718424064,470,13.11,13.72,14.33,162155134976
1786836002022454341,330018409148,68587081728,68718424064,470,13.18,13.72,14.32,162153230336
1786836004091826441,330038833703,68614393856,68718424064,470,13.18,13.72,14.32,162152300544
1786836006146374435,330059773030,68608573440,68718424064,470,13.97,13.88,14.37,162149920768
1786836008193708904,330081751121,68602707968,68718424064,470,13.97,13.88,14.37,162149236736
1786836010246248474,330102152311,68630360064,68718424064,470,13.81,13.85,14.36,162147733504
1786836012290829636,330122860873,68591800320,68718424064,470,13.81,13.85,14.36,162146295808
1786836014344900639,330143990398,68593623040,68718424064,470,13.81,13.85,14.36,162145439744
1786836016395885819,330165340772,68572700672,68718424064,470,14.39,13.97,14.39,162143764480
1786836018467052223,330186474611,68563968000,68718424064,470,14.39,13.97,14.39,162142490624
1786836020520912114,330207160687,68582432768,68718424064,470,14.19,13.93,14.38,162140430336
1786836022575214328,330227853999,68574429184,68718424064,470,14.19,13.93,14.38,162139041792
1786836024621382221,330249249376,68574511104,68718424064,470,14.19,13.93,14.38,162138886144
1786836026679563757,330270549555,68579708928,68718424064,470,13.62,13.82,14.34,162137071616
1786836028722295486,330291153728,68628393984,68718424064,470,13.62,13.82,14.34,162136195072
1786836030779160810,330310609533,68606046208,68718424064,470,13.17,13.72,14.31,162134601728
1786836032821825540,330331944606,68551671808,68718424064,470,13.17,13.72,14.31,162134355968
1786836034878409441,330352306432,68583063552,68718424064,470,13.17,13.72,14.31,162132226048
1786836036915586872,330372909718,68604694528,68718424064,470,12.75,13.63,14.27,162131795968
1786836038956095245,330393521163,68560576512,68718424064,470,12.75,13.63,14.27,162129866752
1786836040998239887,330413826424,68534484992,68718424064,470,12.45,13.55,14.24,162129555456
1786836043051166813,330434837111,68567351296,68718424064,470,12.45,13.55,14.24,162132914176
1786836045094815283,330456222950,68542337024,68718424064,470,12.45,13.55,14.24,162131374080
1786836047181709187,330476977281,68552904704,68718424064,470,12.26,13.49,14.22,162129375232
1786836049286939142,330497899671,68584153088,68718424064,470,12.26,13.49,14.22,162123632640
1786836051356828967,330519622782,68571054080,68718424064,470,13.12,13.65,14.27,162122387456
1786836053433034746,330539638852,68596092928,68718424064,470,13.12,13.65,14.27,162119901184
1786836055484855356,330560675520,68579602432,68718424064,470,12.87,13.59,14.25,162119356416
1786836057520188923,330582494856,68600872960,68718424064,470,12.87,13.59,14.25,162118737920
1786836059584625689,330603434261,68605272064,68718424064,470,12.87,13.59,14.25,162116882432
1786836061628361896,330622510612,68559462400,68718424064,470,12.96,13.59,14.24,162115952640
1786836063678824147,330644683162,68560883712,68718424064,470,12.96,13.59,14.24,162114727936
1786836065725245636,330664962214,68597387264,68718424064,470,12.64,13.52,14.22,162112286720
1786836067782509862,330686275270,68603002880,68718424064,470,12.64,13.52,14.22,162110648320
1786836069857053110,330708211281,68630818816,68718424064,470,12.64,13.52,14.22,162108719104
1786836071917488053,330729967856,68643545088,68718424064,470,12.27,13.43,14.18,162107756544
1786836073963773583,330752008806,68705796096,68718424064,470,12.27,13.43,14.18,162106081280
1786836076014917931,330773115137,68670337024,68718424064,470,12.01,13.35,14.15,162104725504
1786836078083391906,330794926945,68669272064,68718424064,470,12.01,13.35,14.15,162102747136
1786836080137267123,330815790279,68634562560,68718424064,470,12.01,13.35,14.15,162102280192
1786836082183096982,330838619663,68666499072,68718424064,470,12.49,13.43,14.17,162101727232
1786836084240263771,330860654914,68645416960,68718424064,470,12.49,13.43,14.17,162100588544
1786836086286435948,330882013932,68640149504,68718424064,470,12.61,13.44,14.17,162099511296
1786836088340466713,330903353364,68662677504,68718424064,470,12.61,13.44,14.17,162098712576
1786836090391325160,330925302674,68661792768,68718424064,470,12.40,13.38,14.15,162096779264
1786836092464566301,330947491311,68675416064,68718424064,470,12.40,13.38,14.15,162096979968
1786836094514030615,330968941359,68649070592,68718424064,470,12.40,13.38,14.15,162095960064
1786836096570146393,330989728822,68665511936,68718424064,470,12.21,13.33,14.13,162095173632
1786836098622371398,331011888213,68608212992,68718424064,470,12.21,13.33,14.13,162094514176
1786836100697424818,331033278812,68639494144,68718424064,470,12.43,13.35,14.13,162092171264
1786836102738375170,331053297974,68617482240,68718424064,470,12.43,13.35,14.13,162091151360
1786836104794106849,331075695499,68646121472,68718424064,470,12.43,13.35,14.13,162090717184
1786836106834823091,331096646277,68651003904,68718424064,470,13.36,13.53,14.19,162088759296
1786836108890661803,331116971708,68624715776,68718424064,470,13.36,13.53,14.19,162088161280
1786836110930164451,331138968479,68681654272,68718424064,470,13.33,13.52,14.18,162087161856
1786836112980680789,331161330962,68674478080,68718424064,470,13.33,13.52,14.18,162084958208
1786836115041587815,331181725889,68676616192,68718424064,470,13.33,13.52,14.18,162084093952
1786836117101680503,331204206708,68646195200,68718424064,470,14.58,13.78,14.26,162083221504
1786836119142876062,331224961469,68667277312,68718424064,470,14.58,13.78,14.26,162081177600
1786836121196681949,331244545942,68632928256,68718424064,470,14.70,13.82,14.27,162081095680
1786836123248780586,331267810556,68646764544,68718424064,470,14.70,13.82,14.27,162079821824
1786836125307090217,331288927087,68645355520,68718424064,470,15.36,13.97,14.32,162078670848
1786836127348804023,331308769477,68651139072,68718424064,470,15.36,13.97,14.32,162078093312
1786836129412060613,331332684529,68655796224,68718424064,470,15.36,13.97,14.32,162076975104
1786836131472018715,331354000723,68639166464,68718424064,470,14.85,13.89,14.29,162074451968
1786836133537051562,331374341262,68692496384,68718424064,470,14.85,13.89,14.29,162073993216
1786836135580832522,331397469049,68637097984,68718424064,470,14.30,13.79,14.25,162072629248
1786836137630665818,331417453563,68636766208,68718424064,470,14.30,13.79,14.25,162071842816
1786836139674275044,331438995954,68643651584,68718424064,470,14.30,13.79,14.25,162070855680
1786836141724713980,331461153944,68640346112,68718424064,470,14.84,13.91,14.29,162070306816
1786836143778675687,331482951925,68659974144,68718424064,470,14.84,13.91,14.29,162068529152
1786836145821150761,331503398897,68688326656,68718424064,470,14.45,13.84,14.27,162067390464
1786836147863503138,331526424495,68632571904,68718424064,470,14.45,13.84,14.27,162067025920
1786836149919846736,331546961551,68714446848,68718424064,470,14.45,13.84,14.27,162064863232
1786836151969340715,331568173079,68634284032,68718424064,470,14.58,13.88,14.28,162064527360
1786836154035234792,331591408801,68641824768,68718424064,470,14.58,13.88,14.28,162062745600
1786836156081124050,331612921730,68665331712,68718424064,470,14.13,13.80,14.25,162061996032
1786836158130096470,331633714294,68640894976,68718424064,470,14.13,13.80,14.25,162060156928
1786836160171562234,331655918738,68621139968,68718424064,470,14.13,13.80,14.25,162059395072
1786836162239084596,331677192550,68620746752,68718424064,470,15.40,14.07,14.33,162057797632
1786836164306872413,331698762264,68624404480,68718424064,470,15.40,14.07,14.33,162058035200
1786836166379699578,331721215196,68625891328,68718424064,470,16.33,14.28,14.40,162056044544
1786836168426177900,331741742725,68647886848,68718424064,470,16.33,14.28,14.40,162055454720
1786836170483005143,331763786062,68627984384,68718424064,470,15.82,14.21,14.38,162053124096
1786836172563108005,331784776632,68627677184,68718424064,470,15.82,14.21,14.38,162051379200
1786836174637329072,331806202673,68657496064,68718424064,470,15.82,14.21,14.38,162050277376
1786836176679311452,331827696187,68683599872,68718424064,470,16.72,14.42,14.45,162049593344
1786836178732317021,331850047376,68641972224,68718424064,470,16.72,14.42,14.45,162048516096
1786836180779021423,331870653565,68640079872,68718424064,470,16.90,14.50,14.47,162047279104
1786836182823233143,331893462280,68639305728,68718424064,470,16.90,14.50,14.47,162046492672
1786836184872879124,331913634387,68641202176,68718424064,470,16.90,14.50,14.47,162045112320
1786836186925396979,331934597060,68636209152,68718424064,470,16.19,14.39,14.44,162043465728
1786836188970603493,331955967860,68650450944,68718424064,470,16.19,14.39,14.44,162041909248
1786836191017752361,331976195719,68643053568,68718424064,470,15.53,14.28,14.40,162040328192
1786836193075021817,331998111348,68635787264,68718424064,470,15.53,14.28,14.40,162038554624
1786836195125487770,332019227560,68642144256,68718424064,470,15.53,14.28,14.40,162037895168
1786836197171413132,332041859485,68631248896,68718424064,470,15.73,14.35,14.42,162034925568
1786836199219383070,332061662452,68609646592,68718424064,470,15.73,14.35,14.42,162033909760
1786836201260556576,332082532170,68630261760,68718424064,470,15.51,14.32,14.41,162031808512
1786836203317036161,332104492701,68611944448,68718424064,470,15.51,14.32,14.41,162030465024
1786836205357845328,332124836657,68620443648,68718424064,470,14.91,14.22,14.38,162028072960
1786836207409220783,332144885018,68641452032,68718424064,470,14.91,14.22,14.38,162026754048
1786836209451509553,332166065490,68670877696,68718424064,470,14.91,14.22,14.38,162026233856
1786836211514259002,332187762767,68637782016,68718424064,470,14.52,14.15,14.35,162023620608
1786836213572687864,332207700806,68623949824,68718424064,470,14.52,14.15,14.35,162022252544
1786836215629214846,332230576948,68632150016,68718424064,470,13.99,14.05,14.32,162019909632
1786836217679307609,332250029638,68717813760,68718424064,470,13.99,14.05,14.32,162019028992
1786836219730262339,332271853142,68616105984,68718424064,470,13.99,14.05,14.32,162017476608
1786836221768834904,332291786938,68666699776,68718424064,470,13.59,13.96,14.29,162015322112
1786836223820144158,332313223160,68618637312,68718424064,470,13.59,13.96,14.29,162012786688
1786836225867946617,332332757203,68651171840,68718424064,470,13.15,13.86,14.26,162012393472
1786836227950484248,332354686914,68640092160,68718424064,470,13.15,13.86,14.26,162010214400
1786836229989938033,332374365207,68659073024,68718424064,470,13.15,13.86,14.26,162009710592
1786836232069159924,332394954381,68705984512,68718424064,470,12.97,13.81,14.24,162007089152
1786836234119807193,332417552188,68633612288,68718424064,470,12.97,13.81,14.24,162005413888
1786836236173737729,332437471057,68621922304,68718424064,470,12.66,13.73,14.21,162004615168
1786836238219016278,332459286634,68619591680,68718424064,470,12.66,13.73,14.21,162004574208
1786836240281427777,332479718927,68669337600,68718424064,470,12.28,13.64,14.18,162003468288
1786836242321369556,332500015341,68577042432,68718424064,470,12.28,13.64,14.18,162001870848
1786836244372630222,332521270220,68626337792,68718424064,470,12.28,13.64,14.18,161999945728
1786836246416326548,332542461139,68597014528,68718424064,470,12.34,13.63,14.17,161999278080
1786836248470021844,332562237131,68579536896,68718424064,470,12.34,13.63,14.17,161997557760
1786836250517718311,332583919064,68607078400,68718424064,470,12.39,13.62,14.16,161997303808
1786836252577327914,332605772777,68578500608,68718424064,470,12.39,13.62,14.16,161996472320
1786836254611537164,332625680064,68606390272,68718424064,470,12.39,13.62,14.16,161995251712
1786836256662527381,332647007480,68624932864,68718424064,470,11.88,13.49,14.12,161993310208
1786836258700605213,332667960204,68691382272,68718424064,470,11.88,13.49,14.12,161992830976
1786836260748445780,332689062742,68620042240,68718424064,470,11.73,13.43,14.10,161991901184
1786836262794350792,332710484744,68628385792,68718424064,470,11.73,13.43,14.10,161990307840
1786836264848565802,332731366536,68637274112,68718424064,470,11.73,13.43,14.10,161987932160
1786836266885460551,332751363124,68660633600,68718424064,470,12.31,13.53,14.12,161987567616
1786836268955501662,332773355015,68666855424,68718424064,470,12.31,13.53,14.12,161985794048
1786836271011969372,332794139222,68661907456,68718424064,470,12.13,13.47,14.10,161983897600
1786836273068984033,332815338766,68686102528,68718424064,470,12.13,13.47,14.10,161983148032
1786836275120155948,332834865429,68628344832,68718424064,470,12.13,13.47,14.10,161981566976
1786836277170097335,332857516806,68591718400,68718424064,470,13.08,13.64,14.16,161981239296
1786836279223038035,332876459471,68573851648,68718424064,470,13.08,13.64,14.16,161979371520
1786836281291065281,332898633977,68520390656,68718424064,470,13.39,13.70,14.17,161978683392
1786836283330015183,332919196283,68604813312,68718424064,470,13.39,13.70,14.17,161977061376
1786836285378943537,332940532613,68581023744,68718424064,470,13.44,13.70,14.17,161975549952
1786836287421783050,332960834537,68636033024,68718424064,470,13.44,13.70,14.17,161974591488
1786836289476287532,332982205111,68561678336,68718424064,470,13.44,13.70,14.17,161973293056
1786836291533023400,333002994526,68592029696,68718424064,470,13.49,13.71,14.17,161971605504
1786836293576791686,333023296773,68620005376,68718424064,470,13.49,13.71,14.17,161970257920
1786836295618614406,333044640316,68619464704,68718424064,470,13.29,13.66,14.15,161968549888
1786836297670560222,333065037488,68598648832,68718424064,470,13.29,13.66,14.15,161968013312
1786836299718722970,333085720374,68600836096,68718424064,470,13.29,13.66,14.15,161966067712
1786836301778082847,333106028356,68584075264,68718424064,470,13.10,13.62,14.13,161963872256
1786836303859190351,333127609426,68622143488,68718424064,470,13.10,13.62,14.13,161963192320
1786836305919987337,333148525834,68616802304,68718424064,470,13.10,13.61,14.13,161961861120
1786836307963151821,333168975872,68598882304,68718424064,470,13.10,13.61,14.13,161960062976
1786836310008827367,333189523890,68581367808,68718424064,470,13.10,13.61,14.13,161957859328
1786836312055378283,333210236582,68637765632,68718424064,470,13.57,13.70,14.15,161956384768
1786836314111168198,333231648108,68603633664,68718424064,470,13.57,13.70,14.15,161954283520
1786836316188258547,333251382109,68664643584,68718424064,470,13.12,13.60,14.12,161952604160
1786836318234354257,333271914848,68595269632,68718424064,470,13.12,13.60,14.12,161951035392
1786836320281240437,333290986340,68593893376,68718424064,470,12.63,13.49,14.08,161949552640
1786836322334400889,333313202416,68614103040,68718424064,470,12.63,13.49,14.08,161948659712
1786836324371947612,333332926569,68599689216,68718424064,470,12.63,13.49,14.08,161946574848
1786836326427080471,333353895127,68604592128,68718424064,470,12.50,13.45,14.07,161945767936
1786836328473672488,333374324509,68657795072,68718424064,470,12.50,13.45,14.07,161944965120
1786836330529121614,333395163588,68664487936,68718424064,470,12.14,13.36,14.03,161942167552
1786836332568776199,333415958716,68642127872,68718424064,470,12.14,13.36,14.03,161941401600
1786836334616375394,333437359080,68626026496,68718424064,470,12.14,13.36,14.03,161940246528
1786836336657959295,333458036118,68610945024,68718424064,470,12.21,13.36,14.03,161938415616
1786836338735059758,333480658623,68625207296,68718424064,470,12.21,13.36,14.03,161937444864
1786836340780128606,333499751989,68653252608,68718424064,470,11.87,13.27,14.00,161934512128
1786836342839874328,333521150001,68628430848,68718424064,470,11.87,13.27,14.00,161932546048
1786836344881498966,333542017106,68660506624,68718424064,470,11.87,13.27,14.00,161931694080
1786836346949871244,333561957609,68636012544,68718424064,470,11.72,13.21,13.97,161929785344
1786836349002743976,333583050746,68648873984,68718424064,470,11.72,13.21,13.97,161929285632
1786836351053548640,333603635774,68660703232,68718424064,470,11.66,13.17,13.96,161928376320
1786836353103931961,333626509554,68666904576,68718424064,470,11.66,13.17,13.96,161927000064
1786836355202175576,333648381256,68687990784,68718424064,470,12.65,13.35,14.01,161926520832
1786836357268421326,333669933007,68667564032,68718424064,470,12.65,13.35,14.01,161924780032
1786836359353348288,333691217726,68684120064,68718424064,470,12.65,13.35,14.01,161923764224
1786836361402295452,333713774603,68671434752,68718424064,470,12.84,13.38,14.02,161923174400
1786836363465640756,333735201816,68663463936,68718424064,470,12.84,13.38,14.02,161921433600
1786836365505455361,333756599768,68651499520,68718424064,470,12.45,13.29,13.98,161920421888
1786836367560590594,333777216223,68668116992,68718424064,470,12.45,13.29,13.98,161919516672
1786836369607008710,333798553686,68647526400,68718424064,470,12.45,13.29,13.98,161922859008
1786836371659581524,333820543752,68649570304,68718424064,470,12.10,13.20,13.95,161921294336
1786836373703809052,333842015693,68659204096,68718424064,470,12.10,13.20,13.95,161916329984
1786836375760821730,333863612147,68685783040,68718424064,470,11.77,13.12,13.92,161914920960
1786836377816888296,333886849439,68660129792,68718424064,470,11.77,13.12,13.92,161913094144
1786836379904018836,333907199295,68638699520,68718424064,470,11.77,13.12,13.92,161912041472
1786836381952352639,333928594030,68669227008,68718424064,470,11.63,13.07,13.90,161911406592
1786836384027777200,333950442571,68642439168,68718424064,470,11.63,13.07,13.90,161910554624
1786836386065726252,333971795262,68643897344,68718424064,470,12.46,13.21,13.94,161909608448
1786836388134452219,333992758431,68669337600,68718424064,470,12.46,13.21,13.94,161908289536
